,carat,cut,color,clarity,depth,table,price
32732,0.4,4,2,2,0.6259220231822972,52.0,6.558
32733,0.42,3,2,2,0.5945399393326593,57.0,6.8
32736,0.41,2,5,4,0.6294736842105264,56.0,6.836
32737,0.72,2,4,3,0.6304728546409807,54.0,7.932
32739,0.3,3,3,6,0.6238317757009346,57.0,6.921
32741,0.81,2,3,1,0.6267902274641954,56.0,7.882
32742,2.0,4,2,3,0.6050724637681159,56.0,9.497
32743,0.3,4,5,6,0.6109839816933638,56.0,6.822
32744,0.39,2,4,6,0.6266094420600858,57.0,7.116
32745,0.46,4,2,6,0.6224899598393574,53.4,7.199
32746,1.03,4,5,2,0.5887708649468892,57.0,8.491
32747,0.32,4,3,3,0.6210045662100456,56.0,6.261
32752,0.74,4,4,4,0.6233766233766234,56.0,8.061
32754,0.8,4,3,3,0.6014913007456504,57.0,7.844
32756,0.26,2,5,5,0.6146341463414635,58.0,6.392
32760,0.31,4,2,7,0.6178489702517163,56.0,6.953
32762,0.9,3,3,1,0.6130081300813007,55.0,8.079
32763,1.02,4,1,3,0.6277258566978193,57.0,8.055
32767,0.51,3,5,4,0.6129970902036859,58.0,7.564
32768,1.23,4,1,4,0.6110304789550072,57.0,8.972
32770,0.3,0,4,3,0.6540731995277451,55.0,6.654
32772,0.33,4,4,3,0.6186726659167604,55.0,6.75
32774,1.06,4,3,1,0.6104783599088838,57.0,8.447
32776,1.0,3,6,5,0.6129788897576232,58.0,9.176
32777,0.59,2,2,3,0.6178107606679035,56.0,7.347
32779,0.76,4,2,1,0.616695059625213,56.0,7.785
32780,0.41,2,4,4,0.6123301985370951,57.0,6.915
32781,0.36,2,2,5,0.6095444685466378,55.0,6.504
32782,0.72,1,3,3,0.6305676855895197,57.0,7.904
32784,0.42,4,5,3,0.6237006237006236,55.0,6.931
32785,1.01,2,0,2,0.6290196078431373,56.0,8.229
32787,0.34,4,6,7,0.621380846325167,57.0,7.76
32788,0.51,4,5,2,0.6174757281553398,55.0,7.203
32794,0.3,4,5,6,0.6109839816933638,56.0,6.89
32795,0.29,2,5,4,0.6208530805687204,57.0,6.207
32797,2.02,4,4,1,0.6133988936693301,57.0,9.698
32798,0.31,4,5,3,0.6075085324232082,54.0,6.771
32799,0.76,4,1,3,0.6129032258064515,56.0,7.935
32802,1.05,4,2,1,0.6191570881226053,56.0,8.413
32805,1.85,4,1,5,0.6239695624603678,57.0,9.564
32806,1.19,4,3,5,0.6086956521739131,53.0,9.149
32808,2.39,4,0,4,0.6210526315789473,57.0,9.762
32811,0.34,4,4,7,0.6068660022148394,57.0,7.046
32815,1.61,2,3,2,0.6261682242990655,56.0,9.395
32816,0.59,4,1,4,0.6180811808118082,55.0,7.245
32817,1.07,4,3,6,0.6088922381311228,56.0,9.093
32818,1.05,4,3,1,0.5964912280701755,57.0,8.101
32820,0.72,4,4,4,0.6153846153846154,56.0,8.232
32821,2.02,4,3,1,0.6199261992619927,55.0,9.814
32823,0.32,2,3,7,0.6271379703534778,55.0,6.771
32826,0.51,4,3,4,0.6174757281553398,56.0,7.419
32827,0.53,4,4,6,0.613614573346117,57.0,7.959
32829,0.3,4,3,6,0.6210892236384705,56.0,6.998
32830,0.5,4,5,3,0.6141885325558796,55.0,7.386
32831,0.72,4,4,2,0.602224123182207,57.0,8.084
32832,0.32,4,5,3,0.6160815402038505,55.0,6.802
32833,1.61,4,3,3,0.6224286662242867,56.0,9.161
32835,1.25,2,2,3,0.6214852198990626,56.0,8.896
32836,1.52,1,2,3,0.6334470989761092,57.0,9.252
32837,1.04,4,1,4,0.630350194552529,56.0,8.454
32838,1.15,4,6,3,0.6100443131462334,57.0,9.264
32839,0.52,4,3,5,0.6182170542635659,55.0,7.579
32842,0.56,4,6,3,0.6114769520225777,56.0,7.582
32843,0.31,4,4,3,0.6075085324232082,56.0,6.687
32845,0.32,4,5,3,0.6138165345413363,56.0,6.554
32847,0.5,2,6,5,0.6331360946745561,55.0,7.745
32850,1.0,4,3,2,0.6297739672642245,55.0,8.536
32851,0.71,4,5,2,0.6196692776327242,56.0,7.744
32852,0.4,4,2,5,0.6242038216560508,57.0,7.026
32854,2.22,4,1,3,0.612730517549078,56.0,9.827
32855,1.21,4,1,4,0.6169442433019552,53.0,8.869
32856,0.9,1,4,3,0.6331409727947238,57.0,8.355
32857,0.34,4,5,5,0.6177777777777778,56.0,6.731
32858,0.38,4,4,2,0.6258064516129032,53.7,6.541
32859,0.23,2,5,5,0.6284987277353691,58.0,6.225
32861,0.51,4,3,6,0.6141885325558796,56.0,7.582
32863,0.41,1,6,2,0.631578947368421,57.0,6.604
32864,0.72,2,5,1,0.5991489361702128,57.0,7.853
32867,1.7,4,1,3,0.6171875,56.0,9.329
32868,0.71,4,3,2,0.6111111111111112,57.0,7.744
32869,0.5,4,5,5,0.6108949416342412,57.0,7.68
32871,0.8,4,1,3,0.6202849958088852,54.4,7.948
32872,0.55,4,4,4,0.6140684410646388,55.0,7.55
32873,1.22,4,0,1,0.6119186046511628,57.0,8.45
32877,0.42,4,6,5,0.6248693834900731,57.0,7.236
32878,0.35,4,1,4,0.6162280701754386,56.0,6.564
32881,1.22,2,3,2,0.6336047372316803,57.0,8.745
32883,0.36,4,6,5,0.6073752711496747,56.0,6.878
32885,0.25,4,2,2,0.62807881773399,54.0,5.878
32889,0.31,2,6,2,0.6347724620770129,55.0,6.596
32891,0.54,4,4,2,0.6214149139579349,57.0,7.233
32895,0.4,2,4,7,0.628997867803838,55.0,7.14
32896,0.74,4,6,3,0.6190885640584696,56.0,8.035
32898,0.58,1,3,2,0.6378174976481656,56.0,7.236
32899,1.02,4,1,3,0.608359133126935,57.0,8.362
32901,0.36,4,5,2,0.6292629262926293,56.0,6.697
32902,0.32,4,5,3,0.6234357224118318,56.0,6.554
32904,0.52,4,2,3,0.6183574879227053,56.0,7.361
32905,0.73,4,5,1,0.613013698630137,54.0,7.796
32907,1.21,4,1,2,0.6240822320117474,57.0,8.635
32909,0.7,4,4,4,0.615655233069481,56.0,8.131
32910,2.03,4,3,2,0.6300686213349969,56.0,9.443
32911,1.01,4,4,3,0.6033690658499234,56.0,8.824
32913,1.07,3,2,4,0.625,56.0,8.659
32915,0.3,1,3,5,0.6378504672897197,56.0,6.528
32916,0.31,4,3,7,0.6171428571428572,55.0,6.792
32918,0.26,1,6,3,0.651685393258427,56.0,5.999
32921,0.43,3,3,6,0.6087844739530134,58.0,7.096
32922,1.1,3,5,5,0.6007434944237918,58.0,9.248
32923,0.31,4,3,7,0.6146788990825689,57.0,6.733
32924,1.12,4,2,2,0.6186186186186187,57.0,8.616
32927,1.12,3,2,2,0.6200150489089542,56.0,8.574
32929,0.37,4,2,2,0.6210640608034744,56.0,6.314
32932,0.57,4,5,3,0.616822429906542,56.0,7.575
32936,0.44,4,0,3,0.6235897435897436,54.0,6.719
32938,1.03,4,4,4,0.6293706293706293,54.0,9.016
32939,0.31,4,3,5,0.612756264236902,56.0,6.532
32940,0.32,4,5,3,0.620137299771167,55.0,6.554
32941,0.38,4,3,2,0.6129032258064516,56.0,6.751
32948,0.33,4,2,5,0.6224719101123596,56.0,6.501
32949,0.74,4,0,5,0.6170940170940171,55.0,7.653
32953,1.02,2,3,3,0.6300940438871473,57.0,8.71
32954,0.33,4,0,4,0.6188340807174888,54.3,6.122
32956,0.55,3,5,3,0.5972093023255813,57.0,7.655
32958,1.51,0,6,1,0.6615276804484933,54.0,8.794
32960,0.34,2,3,7,0.6106194690265487,56.0,6.829
32961,0.46,2,5,3,0.6133866133866134,57.0,6.986
32964,1.11,3,6,1,0.5988112927191679,57.0,8.544
32968,0.34,4,6,3,0.6245772266065388,57.0,6.691
32969,1.0,4,3,2,0.624313725490196,56.0,8.49
32970,0.7,4,1,2,0.627763041556145,56.0,7.79
32971,1.0,3,5,3,0.6038610038610039,57.0,8.813
32972,0.33,4,4,3,0.6200676437429538,54.2,6.492
32974,0.34,4,4,5,0.5911542610571737,57.0,6.976
32977,0.32,4,6,2,0.6187214611872145,57.0,6.378
32978,1.53,4,3,1,0.6254248810333106,57.0,9.169
32979,0.39,2,6,5,0.6293103448275861,58.0,7.116
32981,1.52,3,3,5,0.6213460231135283,58.0,9.554
32982,0.51,4,2,3,0.6164251207729468,55.0,7.226
32983,1.06,4,3,1,0.6248085758039817,55.0,8.352
32984,1.13,4,5,5,0.6164179104477612,56.0,9.316
32985,0.71,4,4,3,0.6210526315789474,54.0,7.93
32986,0.8,4,4,4,0.6121768140116763,56.0,8.258
32988,0.35,4,5,6,0.6189427312775331,56.0,6.808
32990,1.21,4,3,4,0.6209912536443148,56.0,9.108
32991,1.31,4,1,3,0.6244604316546764,57.0,8.754
32993,0.9,0,2,2,0.6683501683501684,55.0,8.054
32995,0.51,2,3,4,0.6100386100386102,56.0,7.37
32997,0.35,1,5,4,0.594360086767896,55.0,6.746
32998,0.71,2,1,4,0.6305506216696269,57.0,7.697
33000,1.2,4,3,4,0.6198830409356726,55.0,9.172
33001,1.04,4,4,1,0.6213292117465223,57.0,8.467
33003,0.6,4,3,4,0.6224677716390423,55.0,7.631
33004,0.31,4,4,5,0.623705408515535,55.0,6.635
33006,0.3,4,4,7,0.6166281755196305,56.0,6.772
33007,0.41,4,3,3,0.6139438085327784,54.0,6.718
33008,1.58,4,1,3,0.6143617021276596,55.0,9.23
33009,0.35,4,0,7,0.6175824175824176,55.0,6.344
33011,0.34,4,5,2,0.6229143492769743,57.0,6.39
33012,0.25,2,1,5,0.6159509202453989,56.0,6.12
33019,0.78,4,6,3,0.6230899830220712,54.0,8.339
33022,0.33,4,2,7,0.6095661846496108,55.0,6.866
33023,0.39,4,0,3,0.6140724946695096,57.0,6.365
33026,0.71,4,6,1,0.6155172413793102,56.0,7.897
33027,0.24,2,4,6,0.6165413533834586,56.0,6.184
33029,1.02,4,5,2,0.6193050193050194,55.0,8.649
33030,0.76,4,2,2,0.6177474402730376,56.0,7.858
33031,0.53,4,3,4,0.6173076923076923,55.0,7.454
33033,1.01,3,3,5,0.6137239784117194,58.0,8.831
33034,0.41,1,6,2,0.6330178759200841,55.0,6.604
33035,0.53,1,3,2,0.6375968992248062,56.0,7.145
33037,0.32,4,6,6,0.6181818181818182,56.0,7.039
33038,1.76,4,3,2,0.6209573091849935,56.0,9.296
33041,0.33,4,4,6,0.6235827664399093,55.0,6.929
33042,1.75,4,1,2,0.6176853055916776,56.0,9.502
33043,1.43,2,0,3,0.6284916201117319,56.0,8.792
33044,0.59,2,6,3,0.6282527881040892,56.7,7.696
33046,0.31,4,4,3,0.624277456647399,56.0,6.438
33049,1.01,1,6,3,0.6411483253588517,57.0,8.404
33052,0.42,3,3,6,0.6274921301154249,58.0,7.072
33053,0.25,4,4,5,0.6174661746617467,56.0,6.558
33054,0.51,4,3,3,0.6194690265486725,55.0,7.279
33055,0.3,4,3,5,0.6286379511059372,55.0,6.708
33057,0.28,2,2,4,0.6239620403321471,56.0,6.061
33058,1.5,4,5,2,0.6228610540725531,57.0,9.232
33060,1.6,4,4,4,0.6204136090727153,56.0,9.841
33061,0.35,2,4,2,0.6088840736728061,55.0,6.38
33063,0.32,1,5,2,0.6337543053960963,55.0,6.33
33067,0.31,4,5,3,0.620137299771167,56.0,6.378
33068,0.51,4,5,6,0.6198830409356726,57.0,7.835
33069,0.79,4,6,1,0.6280851063829788,57.0,7.956
33070,0.83,4,3,2,0.6230323115161557,57.0,7.937
33071,0.4,4,3,7,0.6136125654450262,55.0,7.195
33072,0.41,2,3,4,0.6267087276550999,57.0,6.801
33075,0.5,4,3,5,0.6281156530408772,57.0,7.568
33077,2.07,0,3,0,0.6778566817301485,56.0,8.78
33079,1.53,4,1,3,0.6225255972696245,57.0,9.126
33083,1.53,4,3,6,0.6169354838709677,55.0,9.68
33085,1.5,4,1,4,0.6204081632653061,54.0,9.227
33088,0.33,4,3,3,0.6195286195286195,57.0,6.611
33089,1.1,4,0,2,0.6151537884471118,55.0,8.387
33090,0.54,4,4,1,0.6125954198473282,57.0,7.251
33091,0.71,2,1,6,0.6344463971880493,57.0,7.852
33093,0.59,4,3,5,0.6261682242990655,57.0,7.662
33095,0.5,4,6,3,0.6258637709772952,56.0,7.469
33098,2.11,4,0,4,0.6171637248934876,56.2,9.666
33099,0.55,4,5,3,0.6253574833174451,56.0,7.616
33101,0.3,4,3,4,0.6052332195676906,55.0,6.457
33102,0.4,1,2,5,0.6320254506892895,55.0,6.777
33104,1.31,4,3,3,0.6185421089879689,56.0,9.114
33106,1.01,2,5,4,0.621875,56.0,8.859
33108,1.05,4,2,2,0.6241352805534204,57.0,8.542
33109,0.26,2,2,6,0.625152625152625,58.0,6.148
33110,1.5,3,5,1,0.6068779501011463,55.0,9.218
33115,0.32,4,6,6,0.6262857142857143,57.0,6.821
33116,0.55,4,3,4,0.6146527117031397,57.0,7.526
33117,0.35,4,6,4,0.610318331503842,56.0,6.971
33118,1.02,4,3,2,0.6208494208494209,55.0,8.599
33120,0.3,2,3,7,0.6288416075650118,58.0,6.797
33122,0.38,4,4,3,0.620021528525296,56.0,6.685
33123,0.79,2,2,4,0.637213254035684,56.0,7.932
33124,0.34,4,3,3,0.6153846153846154,55.0,6.39
33125,0.42,4,4,4,0.61875,57.0,7.006
33126,1.03,4,5,5,0.6169230769230769,56.0,9.36
33127,0.51,4,6,3,0.6165853658536585,55.0,7.488
33128,0.3,4,5,5,0.6216530849825378,57.0,6.641
33131,0.4,4,4,3,0.6273684210526316,56.0,6.736
33132,0.31,4,5,4,0.6144994246260068,57.0,6.848
33133,0.36,2,6,2,0.6337719298245613,57.0,6.746
33136,0.32,4,6,3,0.6131221719457014,56.0,6.578
33137,0.51,4,3,3,0.6294117647058823,54.0,7.343
33138,0.42,4,3,6,0.6163391933815926,55.0,7.072
33140,0.72,4,2,3,0.6185925282363163,56.0,8.046
33141,0.3,4,5,6,0.6254375729288215,57.0,6.759
33142,0.52,4,4,4,0.622093023255814,55.0,7.483
33148,0.56,2,0,3,0.6057781919850885,57.0,7.116
33149,0.7,2,4,2,0.6352313167259787,56.0,7.784
33151,1.09,3,2,3,0.5995525727069351,56.0,8.644
33155,0.27,4,4,5,0.6192771084337348,55.0,6.633
33158,0.51,4,5,2,0.6113789778206363,56.0,7.274
33160,0.55,4,3,5,0.6052631578947368,58.0,7.609
33163,0.41,4,5,5,0.6251319957761352,57.0,6.987
33167,0.55,4,5,1,0.6200378071833649,56.0,7.107
33168,1.56,4,1,3,0.6177658142664872,56.0,9.243
33170,0.59,4,3,5,0.6101382488479262,57.0,7.613
33171,2.01,4,2,2,0.6213712168004942,56.0,9.597
33172,1.01,2,1,1,0.631083202511774,54.0,8.247
33173,0.37,4,6,5,0.6162162162162163,54.0,6.905
33174,1.11,4,5,1,0.627836611195159,55.0,8.518
33178,0.75,4,6,2,0.6225279449699055,57.0,7.991
33182,1.59,4,1,3,0.6164109406270848,57.0,9.283
33186,1.01,2,4,2,0.631993695823483,56.0,8.538
33187,0.34,4,5,7,0.6198439241917503,56.0,7.059
33190,1.71,4,3,5,0.6213211249182472,55.0,9.831
33192,1.4,4,0,2,0.6205450733752622,57.0,8.756
33194,0.64,4,5,4,0.6089285714285715,56.0,7.893
33197,0.52,4,0,3,0.6146435452793835,57.0,7.048
33198,0.44,4,2,6,0.6108273748723188,57.0,7.025
33199,1.01,1,5,3,0.6543110394842868,56.0,8.7
33202,0.32,2,2,4,0.6287015945330294,54.0,6.33
33203,0.25,4,3,4,0.622991347342398,53.0,6.131
33205,1.06,4,4,7,0.6193745232646835,55.0,9.437
33209,0.5,4,5,4,0.6274900398406374,57.0,7.372
33210,0.32,4,5,5,0.6110484780157834,55.0,6.783
33212,0.34,4,2,4,0.6270996640537514,57.0,6.64
33214,0.51,2,6,3,0.6351084812623274,56.0,7.492
33216,0.36,2,2,7,0.6158868335146898,56.0,6.763
33217,0.51,4,3,5,0.6209598432908913,58.0,7.52
33219,1.24,4,0,2,0.6182873730043541,57.0,8.517
33220,0.51,4,3,4,0.6248775710088148,57.0,7.412
33222,1.54,4,3,6,0.607764390896921,57.0,9.7
33223,0.56,2,4,2,0.6324786324786325,56.0,7.273
33225,0.32,1,1,4,0.6309794988610478,56.0,6.225
33226,0.32,4,6,3,0.6103603603603605,56.0,6.879
33227,0.31,4,3,4,0.6059225512528473,56.0,6.441
33228,0.33,4,1,5,0.6237288135593219,57.0,6.611
33229,0.3,4,5,7,0.6221198156682028,55.0,6.864
33232,0.71,4,3,1,0.6111111111111112,56.0,7.725
33233,1.0,4,4,3,0.6167056986729119,54.0,8.792
33235,0.4,4,1,3,0.6176470588235294,56.0,6.46
33236,1.06,4,2,3,0.6225266362252663,53.0,8.798
33237,1.98,4,1,2,0.6257744733581164,55.0,9.587
33238,1.15,3,6,2,0.6301575393848462,57.0,8.845
33239,0.31,3,5,5,0.6185567010309279,58.0,6.953
33241,0.39,4,4,5,0.6171792152704136,56.0,6.896
33242,1.08,3,3,1,0.6295731707317073,54.0,8.325
33246,0.35,4,1,3,0.5984766050054408,57.0,6.196
33247,1.61,4,1,2,0.6235842771485676,55.0,9.234
33248,0.52,4,6,2,0.6219630709426629,57.0,7.45
33249,0.42,4,5,3,0.6216216216216216,55.0,6.865
33250,0.34,4,4,7,0.6193118756936737,55.0,7.151
33251,0.3,2,3,4,0.6286379511059372,57.0,6.405
33252,0.31,4,2,4,0.6201372997711672,54.0,6.548
33254,0.3,4,3,7,0.6085946573751453,57.0,6.797
33255,2.2,4,1,1,0.6229705351773903,56.0,9.566
33257,1.11,4,3,3,0.6174698795180722,56.0,8.869
33258,1.21,4,3,4,0.6254598969830758,55.0,8.99
33259,0.32,4,3,2,0.6076233183856501,56.0,6.417
33261,1.1,2,3,6,0.6043058648849295,57.0,9.074
33262,1.25,4,5,0,0.6089466089466089,56.0,8.094
33263,1.62,4,3,4,0.6274247491638797,56.0,9.632
33264,0.41,3,5,6,0.6066252587991718,58.0,7.22
33268,0.38,4,5,2,0.6072186836518045,56.0,6.522
33270,0.34,4,4,5,0.6176142697881829,55.0,6.911
33271,0.36,4,5,4,0.619934282584885,54.2,6.76
33272,1.2,2,1,4,0.6242603550295858,56.0,8.727
33275,0.52,4,5,4,0.6134615384615385,56.0,7.454
33277,0.53,4,5,2,0.6184971098265897,56.0,7.382
33278,0.71,2,5,2,0.6285211267605634,57.0,7.853
33280,0.46,2,2,6,0.6177062374245472,56.0,7.36
33281,0.32,4,6,2,0.5961754780652417,57.0,6.628
33282,2.22,4,3,1,0.626201923076923,57.0,9.591
33284,1.2,4,2,4,0.6248153618906943,57.0,8.827
33286,0.71,4,3,1,0.616593886462882,55.0,7.726
33287,0.5,4,5,3,0.627450980392157,55.0,7.352
33288,0.3,4,2,7,0.6229885057471265,54.0,6.639
33289,0.32,2,6,2,0.6308571428571428,57.0,6.628
33291,1.54,4,3,3,0.6206896551724138,55.6,9.481
33293,0.4,2,6,2,0.6383881230116649,54.0,6.542
33294,0.24,2,1,6,0.6229508196721312,57.0,5.817
33295,0.55,4,4,1,0.6166982922201139,55.0,7.076
33298,0.31,1,1,2,0.638150289017341,55.0,6.011
33299,0.31,4,6,5,0.6194285714285714,55.0,6.655
33301,0.33,4,6,2,0.6237288135593219,54.0,6.659
33302,0.3,2,3,4,0.6255813953488373,56.0,6.365
33304,0.56,4,1,2,0.6214689265536723,54.0,6.998
33305,0.5,2,6,3,0.6331360946745561,57.0,7.506
33306,0.54,4,5,2,0.6165556612749763,56.0,7.359
33307,1.19,4,4,2,0.6212454212454214,56.0,8.689
33310,0.32,4,3,7,0.6049661399548534,57.0,6.861
33311,2.03,4,1,2,0.6258503401360543,55.0,9.585
33315,0.32,2,5,2,0.6159090909090909,56.0,6.33
33317,0.43,4,2,2,0.6233230134158926,56.0,6.823
33323,0.32,4,5,3,0.6169491525423728,56.0,6.802
33326,0.58,4,4,5,0.6188257222739981,56.0,7.784
33327,0.4,4,4,2,0.6209850107066381,57.0,6.782
33328,0.41,4,1,6,0.6234309623430964,53.0,6.666
33330,0.92,4,3,2,0.6258064516129032,56.0,8.336
33334,0.32,4,3,1,0.6127946127946128,56.0,6.009
33336,0.27,2,3,6,0.6287787182587666,55.0,6.339
33337,0.57,4,3,3,0.6074074074074073,55.0,7.386
33338,0.71,4,4,4,0.6087704213241617,56.0,8.219
33339,0.3,4,6,3,0.6153846153846155,58.0,6.507
33340,0.4,4,3,4,0.6236786469344608,57.0,7.026
33341,0.73,3,3,1,0.6124234470691163,56.0,7.384
33342,0.41,4,6,2,0.6234309623430964,55.0,6.923
33343,0.33,4,3,4,0.6011049723756906,55.0,6.75
33344,0.62,3,5,4,0.6218951241950321,58.0,7.694
33345,0.41,4,4,6,0.6197478991596639,55.0,7.212
33346,0.7,2,1,4,0.6148471615720524,57.0,7.785
33347,0.3,4,6,2,0.6141367323290846,55.0,6.564
33354,0.45,4,3,7,0.610441767068273,57.0,7.228
33355,1.05,4,3,5,0.6221198156682027,56.0,9.065
33359,0.51,4,3,4,0.6168768186226965,55.0,7.485
33360,0.26,4,5,5,0.6118500604594921,57.0,6.597
33361,0.71,4,2,4,0.6188811188811189,56.0,7.976
33362,1.15,4,2,4,0.6261261261261261,57.0,8.871
33363,1.01,4,0,1,0.6202629543696829,55.0,8.337
33364,1.03,4,3,4,0.6183500385505012,56.0,8.972
33365,1.6,4,3,4,0.6201342281879195,57.0,9.196
33366,0.38,3,3,6,0.6129032258064516,57.0,6.97
33367,0.36,4,5,4,0.6147186147186147,55.0,6.624
33369,0.42,4,3,5,0.6206896551724138,57.0,6.938
33370,0.4,4,3,6,0.6158730158730159,57.0,7.0
33372,0.37,4,1,7,0.6072961373390557,56.0,6.625
33373,0.55,2,6,3,0.6279733587059942,57.0,7.495
33374,1.75,2,6,1,0.6073030108904549,57.0,9.394
33375,1.01,0,0,5,0.6602717825739408,56.0,8.006
33376,1.7,4,0,2,0.6094866796621183,57.0,9.078
33377,1.1,4,3,4,0.6131934032983508,56.0,9.08
33378,0.34,2,4,3,0.6286353467561521,55.0,6.531
33379,1.5,2,4,3,0.5967741935483872,56.0,9.513
33380,0.38,4,2,6,0.6243272335844995,53.3,6.796
33381,0.53,4,6,3,0.6222222222222221,56.0,7.527
33384,1.57,4,0,2,0.6203208556149732,56.0,8.941
33386,0.3,3,3,7,0.6288416075650118,58.0,6.863
33389,0.3,4,6,4,0.608092485549133,58.0,6.609
33392,0.32,2,2,2,0.6166097838452788,56.0,6.178
33393,1.05,4,2,1,0.6057838660578386,57.0,8.081
33394,0.32,4,5,6,0.6087936865839909,57.0,6.928
33395,1.3,4,4,3,0.6221264367816092,56.0,9.219
33398,0.42,2,5,2,0.6270833333333333,57.0,6.65
33399,1.11,4,3,2,0.6088235294117647,57.0,8.71
33400,0.3,4,3,6,0.6257242178447278,54.0,6.921
33402,1.62,2,4,3,0.631930527722111,56.0,9.575
33405,0.27,4,5,3,0.6109785202863963,55.0,6.358
33412,1.01,4,3,4,0.6203125,57.0,8.78
33414,1.8,4,4,2,0.6185303514376996,56.0,9.603
33415,0.51,4,2,5,0.5994236311239193,57.0,7.385
33416,0.79,4,2,3,0.6199324324324325,56.0,7.995
33417,0.63,4,5,6,0.6236363636363637,56.0,8.059
33418,0.71,4,6,1,0.6149825783972125,56.2,7.849
33419,1.0,4,0,1,0.6122766122766122,56.0,7.885
33420,0.43,1,6,2,0.6381647549530761,55.0,6.652
33421,0.5,2,2,3,0.6234021632251721,56.0,7.198
33423,1.29,4,0,4,0.6201438848920863,57.0,8.644
33424,1.11,4,2,2,0.6020710059171598,54.0,8.578
33425,0.74,2,6,2,0.6387434554973822,57.0,7.966
33428,1.0,2,1,4,0.6331500392772977,55.0,8.443
33429,0.52,4,3,6,0.6195546950629236,54.4,7.568
33431,0.91,4,3,3,0.6139088729016785,57.0,8.522
33433,0.56,4,5,3,0.6190028222013171,55.0,7.506
33434,0.3,4,5,5,0.6143187066974596,57.0,6.921
33435,2.02,3,3,1,0.6129426129426128,56.0,9.737
33436,0.39,2,0,3,0.6327193932827735,56.0,6.615
33438,0.46,4,3,6,0.6215943491422805,57.0,7.239
33439,2.07,4,4,1,0.6153846153846154,55.0,9.817
33441,0.35,4,2,6,0.6162280701754386,55.0,6.65
33442,0.35,4,4,3,0.6145374449339208,57.0,6.809
33443,0.52,4,2,6,0.6237816764132553,55.0,7.435
33444,0.52,4,4,2,0.6188166828322018,55.0,7.232
33445,0.95,4,5,4,0.615262321144674,57.0,8.679
33447,1.02,1,3,3,0.6364347146207976,57.0,8.668
33448,0.8,1,5,1,0.6366723259762308,54.0,7.948
33449,2.44,2,0,2,0.6290697674418605,53.0,9.768
33453,1.08,4,2,1,0.6040570999248686,57.0,8.402
33455,0.53,4,3,3,0.6248794599807136,56.0,7.382
33456,1.29,4,3,5,0.6240115025161754,57.0,9.288
33457,1.15,4,1,4,0.6224869694713329,55.0,8.635
33459,0.74,2,5,4,0.6213425129087778,53.4,8.262
33460,0.33,4,2,4,0.6242905788876277,56.0,6.413
33461,0.9,2,5,1,0.6243902439024389,57.0,8.206
33462,0.52,4,6,1,0.6254901960784314,56.0,7.162
33467,0.53,4,4,5,0.6133333333333334,55.0,7.737
33469,0.36,4,4,4,0.6185792349726777,56.0,6.671
33470,0.36,4,2,3,0.6102062975027144,55.0,6.375
33471,0.51,4,6,3,0.6156824782187803,57.0,7.629
33472,0.42,4,2,2,0.6221294363256785,57.0,6.8
33473,0.57,4,3,6,0.6191369606003752,57.0,7.704
33476,0.51,4,3,3,0.624390243902439,56.0,7.271
33477,1.0,2,4,1,0.6351457840819543,55.0,8.258
33479,1.0,4,6,2,0.6046153846153847,57.0,8.661
33480,0.57,4,5,3,0.6087768440709617,56.0,7.56
33484,1.02,4,3,5,0.6206896551724137,54.0,9.088
33485,1.23,4,4,3,0.6170520231213872,57.0,9.146
33489,0.7,4,5,3,0.6261022927689595,55.0,8.092
33490,0.4,4,5,5,0.6176470588235294,55.0,7.054
33492,0.93,4,3,2,0.6201923076923077,56.0,8.422
33496,0.41,4,4,7,0.6193952033368092,56.0,7.272
33497,0.35,2,6,4,0.5989189189189189,56.0,6.741
33498,0.85,4,3,4,0.6163934426229508,54.0,8.334
33499,0.76,3,3,4,0.5956375838926175,57.0,7.985
33501,0.24,2,4,4,0.6086956521739131,57.0,6.133
33504,1.6,4,3,6,0.6084656084656084,56.0,9.701
33505,0.41,2,5,2,0.627906976744186,57.0,6.558
33506,0.57,4,5,5,0.6095060577819198,57.0,7.827
33508,0.6,0,3,2,0.6565464895635674,55.0,7.088
33509,0.38,4,3,4,0.6236559139784945,54.0,6.632
33511,1.5,4,2,2,0.6159122085048011,57.0,8.939
33519,0.4,2,4,5,0.6284501061571124,56.0,6.992
33521,1.42,4,1,3,0.6288515406162465,57.0,8.711
33522,0.9,2,1,3,0.6323529411764706,56.0,8.18
33524,0.9,2,2,1,0.6296900489396411,55.0,8.059
33525,0.23,2,5,6,0.6078184110970997,56.0,6.213
33526,0.53,4,5,3,0.6085308056872037,56.0,7.488
33528,1.02,3,3,3,0.6196746707978311,57.0,8.627
33529,1.1,4,4,0,0.6135338345864662,56.9,8.195
33530,0.57,2,3,3,0.5987144168962351,54.6,7.398
33535,0.35,2,1,3,0.6245847176079733,54.0,6.267
33536,0.31,3,1,5,0.6222732491389207,57.0,6.548
33538,1.53,4,1,2,0.6228842247799593,56.0,9.139
33540,0.37,4,5,5,0.6247288503253796,53.0,6.798
33541,0.51,4,4,3,0.6251217137293087,53.0,7.266
33542,1.01,4,3,4,0.6235385814497272,56.0,8.806
33543,1.08,4,3,6,0.6158490566037736,56.0,9.03
33544,0.4,4,3,7,0.6136125654450262,55.0,7.242
33546,0.25,2,3,6,0.6140567200986438,56.0,6.263
33548,0.71,3,4,6,0.6089965397923877,58.0,8.19
