carat,cut,color,clarity,depth,table,price_norm_2
0.3,4,6,1,0.611111111111111,58.0,0.10234711452481993
0.53,2,4,3,0.6190935390549662,58.0,0.12575658571021636
1.01,1,2,3,0.639423076923077,58.0,0.14182963144294367
0.42,4,4,5,0.6208333333333333,55.0,0.12674809983135088
0.23,1,3,5,0.6377551020408163,56.0,0.11076286067117039
0.77,2,4,4,0.6283261802575107,58.0,0.13760825947790917
0.52,2,2,3,0.613614573346117,55.0,0.129833097371209
1.71,3,4,3,0.6081342801807618,58.0,0.16417398718003715
1.51,4,4,4,0.6247436773752564,57.0,0.16515718188240677
1.63,4,3,1,0.6263297872340425,53.0,0.17111984864667418
2.01,2,2,2,0.627573300062383,59.0,0.16289315299519297
0.45,2,6,3,0.6274509803921567,58.4,0.12095425024922535
0.6,4,4,5,0.6075022872827082,57.0,0.13681794887345083
0.38,2,0,2,0.6319218241042345,59.0,0.10570101666466042
0.32,4,5,2,0.6213151927437642,54.0,0.11439839856985291
0.56,4,4,3,0.6257088846880907,56.0,0.13120174818222824
1.52,3,6,1,0.6149696561024949,60.0,0.15010869012338224
0.45,1,3,4,0.6068548387096773,60.4,0.1166090480290328
0.31,4,2,2,0.6132723112128148,55.0,0.10861516353351347
0.7,2,2,2,0.6339285714285714,61.0,0.12458857633259056
1.18,4,1,4,0.6219602063375091,55.0,0.15580194965160826
1.41,4,2,1,0.6204024982650936,56.0,0.1576128449375156
0.3,1,0,4,0.6336866902237926,57.0,0.103846842321401
0.32,3,3,3,0.6169724770642201,60.0,0.10843712767671018
0.41,4,4,3,0.6000000000000001,56.0,0.11887669857207969
1.5,3,5,1,0.5954606141522029,55.0,0.16393281024226788
0.72,2,5,2,0.5996563573883161,57.0,0.1349189069552158
1.24,3,1,3,0.6117136659436009,58.0,0.14409121666224614
0.55,3,5,1,0.5842696629213483,61.0,0.11385224213904913
1.0,3,4,0,0.6242138364779876,59.0,0.13581304028321725
0.41,3,2,2,0.6,61.0,0.10997846106372991
0.3,4,5,2,0.6169965075669382,58.0,0.10565819664669052
0.31,4,2,7,0.612756264236902,56.0,0.11683170564363744
2.3,4,1,3,0.6255192878338278,56.0,0.17129425239587817
1.01,3,4,2,0.598473282442748,60.0,0.14079116926738308
0.34,4,2,4,0.6254218222722159,57.0,0.1106290427759635
1.47,3,3,1,0.6179310344827587,58.0,0.15139744957731094
0.41,2,5,2,0.605427974947808,63.0,0.10683759604571771
1.01,2,0,2,0.6191222570532915,58.0,0.1424854878199953
0.35,3,3,4,0.6074561403508771,61.0,0.11027678065211284
0.45,3,3,1,0.6211812627291242,62.0,0.10683801592019905
0.52,1,5,1,0.6368062317429406,56.0,0.12365544511183908
2.0,3,6,1,0.6217228464419476,59.0,0.15721650835005246
0.75,4,4,3,0.6232876712328768,57.0,0.13759388566971897
0.41,3,2,4,0.5816326530612245,59.0,0.11546869700644374
0.35,1,3,2,0.6375838926174496,54.0,0.11912136381808823
0.74,2,5,1,0.5910245554614735,60.0,0.12995649358311415
0.27,2,5,4,0.6229116945107399,54.0,0.11190131684201306
0.38,3,6,4,0.6185344827586207,60.0,0.11537863043298592
0.7,4,4,4,0.6019080659150043,57.0,0.13972791711030577
1.25,3,1,2,0.5971428571428571,59.0,0.14322537992674758
0.72,3,3,1,0.6276223776223775,57.0,0.12941292849577357
0.27,2,5,6,0.6002372479240806,58.0,0.10679445898537528
1.17,3,2,1,0.6274217585692996,56.0,0.14939610745299306
0.25,2,2,6,0.6144430844553244,56.0,0.10817774590269719
0.35,4,4,5,0.6192560175054704,54.0,0.12134881153642835
0.42,4,3,3,0.617616580310881,56.0,0.12300470519661649
0.29,2,5,4,0.5997693194925029,57.0,0.11112919294787908
1.06,3,0,1,0.6132723112128146,60.0,0.1354000064885807
0.91,2,0,3,0.6193969030154849,59.0,0.13638835767849097
0.9,3,1,1,0.6223316912972086,59.0,0.13303148762393646
0.33,4,6,1,0.6109253065774806,57.0,0.10707592406238006
1.01,0,5,1,0.6467741935483872,59.0,0.1352532660303752
1.5,3,3,3,0.6286890871654084,54.0,0.17056238781085922
1.41,3,2,3,0.611961057023644,60.0,0.14891928990378517
0.3,3,6,3,0.6289752650176678,58.0,0.11560008510362328
1.25,4,5,3,0.6263656227239621,56.0,0.15768935073585164
0.81,4,5,1,0.6019736842105263,57.0,0.13758895247211636
1.32,0,5,1,0.652014652014652,58.0,0.14804708133607689
1.5,1,5,2,0.6421125781792911,55.0,0.1681336118055572
1.55,3,0,2,0.6246612466124661,58.0,0.15170467681464453
1.0,1,3,1,0.6140489344909235,61.0,0.13280605193889738
0.32,3,1,2,0.6277205040091638,58.0,0.1078884287809981
1.7,1,6,3,0.6361221779548474,56.0,0.17016138815074816
0.34,4,1,2,0.6188340807174886,57.0,0.10640808123800713
0.56,2,2,3,0.6178403755868546,54.1,0.13420412720729158
1.02,1,4,1,0.6137071651090342,61.0,0.135553735000409
0.3,4,3,7,0.6085946573751453,57.0,0.11802648788441779
0.23,2,4,6,0.6284987277353691,54.0,0.11582171196479467
1.2,4,3,3,0.6211453744493393,56.0,0.1566821311047117
1.09,4,4,1,0.6163141993957704,55.0,0.15235220392069107
0.38,4,5,6,0.6186895810955962,56.0,0.1256303785965499
0.53,2,5,4,0.6165703275529866,59.0,0.12542384077818405
0.77,4,2,3,0.610312764158918,56.0,0.1424023177522414
0.91,0,2,2,0.6480721903199343,57.0,0.13963991694634229
1.06,4,3,3,0.6189024390243901,54.0,0.16020781559800734
1.55,3,1,3,0.6126005361930295,58.0,0.15160720393218255
0.42,2,5,2,0.6338912133891212,56.0,0.12144826335951225
0.77,2,3,2,0.6295025728987993,59.0,0.13198855335829643
1.5,4,3,4,0.6231983527796843,57.0,0.16384643391632345
1.06,4,2,2,0.6169078446306169,56.0,0.15009622853530827
0.35,4,4,3,0.6215316315205326,55.0,0.12183394262635396
1.06,4,2,1,0.6249999999999999,57.1,0.14615557471508514
0.59,2,3,1,0.6063926940639269,56.0,0.12524022535057378
1.62,4,4,4,0.6168100595632032,55.0,0.1697096688908905
0.38,4,1,4,0.6181818181818183,54.1,0.11940927455123884
1.5,0,3,3,0.6442105263157895,56.0,0.165595456259244
0.71,4,1,4,0.6196692776327242,54.0,0.14324014007045072
0.32,4,6,2,0.6262857142857143,55.0,0.11396365637282438
0.78,4,2,1,0.6261762189905903,56.0,0.1329832835397128
0.7,4,4,2,0.6183406113537119,53.0,0.14576900515830593
0.3,4,4,4,0.6194895591647331,56.0,0.1128111635058751
0.65,4,5,7,0.6227436823104694,56.0,0.14496131263342088
0.51,4,5,3,0.6248775710088148,55.0,0.13223026243709182
0.76,1,6,3,0.6346483704974272,55.0,0.14508533438335441
0.31,4,3,3,0.6218678815489749,54.0,0.11559742988037475
0.24,1,4,6,0.6479591836734694,57.0,0.10707599882098454
0.41,3,3,3,0.6176470588235294,58.0,0.11442298788064573
1.01,2,4,4,0.632991318074191,60.0,0.14527012214570165
0.71,2,5,3,0.6353149955634428,59.0,0.13271631528803723
1.12,3,3,3,0.6166541635408853,56.0,0.15388636305572595
0.47,4,1,3,0.6207584830339321,54.0,0.12387610002300307
0.5,2,4,2,0.626984126984127,61.0,0.11487926435992199
0.55,4,3,3,0.6240458015267175,56.0,0.12796228759528053
1.21,3,1,4,0.6190125276344879,58.0,0.14671356601116323
0.6,2,4,2,0.6180811808118082,57.4,0.1279703442609302
1.33,1,3,4,0.6279912980420596,60.0,0.1510166780242682
0.23,2,4,5,0.5965346534653467,58.0,0.10666666157106534
1.01,3,3,3,0.6071428571428572,61.0,0.14005963061200968
1.07,2,3,5,0.5941921072226359,57.0,0.15365470897399836
0.71,3,5,3,0.6125654450261779,59.0,0.13126769867912308
0.7,2,5,4,0.6153846153846153,56.0,0.14006697057399234
1.5,1,0,1,0.6359256710254645,57.0,0.15244805450548313
0.31,4,3,4,0.6148571428571429,56.4,0.11324068973473292
0.4,2,3,5,0.6058700209643607,59.0,0.11314776422456367
0.91,4,5,1,0.6076555023923446,56.0,0.1448010053577902
0.77,2,4,1,0.5973377703826955,57.0,0.13412538597624768
0.73,3,3,3,0.6143226919758412,59.0,0.13241194522966362
0.9,4,5,1,0.6205787781350481,56.0,0.1443903418072764
0.8,1,3,2,0.6386266094420602,57.0,0.13641826538782326
0.25,3,4,5,0.6201743462017434,59.0,0.11034132020826991
0.42,4,1,6,0.6198347107438017,55.0,0.12233725714004355
0.81,2,3,3,0.6313993174061434,58.0,0.13600425644737138
0.7,2,6,3,0.6262093227792436,58.0,0.1358122561096307
1.2,1,5,2,0.6400602409638554,61.0,0.14299428868901612
0.31,1,5,2,0.6342592592592593,55.0,0.1130423281427542
1.24,3,6,2,0.6242690058479532,59.0,0.14787179715347404
0.4,4,2,2,0.6199575371549894,56.0,0.11469136133948214
1.0,4,6,1,0.6268656716417911,58.0,0.1446723079516427
0.21,3,6,3,0.5909677419354838,62.0,0.09484833398480466
0.31,2,6,2,0.629757785467128,54.0,0.11567441301717293
1.08,4,2,1,0.6210045662100456,56.0,0.1471316044529938
0.31,2,2,4,0.6150289017341042,61.0,0.10225094441098616
2.01,2,1,1,0.6142414860681115,63.0,0.14387786413618753
1.06,4,4,3,0.6119969627942293,57.0,0.15397170082404088
1.13,4,5,0,0.6197604790419161,55.0,0.14689089721453016
0.53,3,5,1,0.6047846889952154,60.0,0.115798077787224
0.91,2,4,2,0.6332236842105263,60.0,0.13260388574268867
0.52,4,4,6,0.6086124401913876,57.0,0.13212035583090256
0.39,1,5,4,0.5778688524590163,58.0,0.11867783807050458
1.31,4,4,2,0.6242774566473989,57.0,0.15500956215451214
2.19,2,5,1,0.6239419588875454,61.0,0.15761522256090685
0.37,3,5,3,0.5910064239828693,60.0,0.11013325580413723
0.51,2,6,3,0.625242718446602,58.0,0.12576137322821304
0.4,2,5,2,0.6320254506892895,56.0,0.11940469416312548
0.53,4,6,3,0.6161228406909789,56.0,0.13512325453412216
0.5,3,5,3,0.612966601178782,58.0,0.1266370827831839
1.54,2,6,2,0.6302864938608459,59.0,0.157423938096128
2.15,4,1,2,0.6246943765281174,57.0,0.164807032387618
0.34,4,6,3,0.607538802660754,57.0,0.11955952152315048
0.73,2,1,6,0.6187175043327556,57.0,0.1357036906102421
1.03,0,6,2,0.6438791732909379,61.0,0.13680733903418546
0.42,4,5,2,0.6152263374485597,55.0,0.12335512358181015
0.97,3,5,2,0.6095238095238095,61.0,0.1370669410978029
1.71,2,1,2,0.623768877216021,59.0,0.1547348018740456
0.3,2,2,6,0.6222222222222222,58.0,0.11095951884271371
1.02,4,4,1,0.6137239784117194,56.0,0.1477530155184243
0.35,3,2,4,0.6256983240223464,59.0,0.10757344655273364
1.04,4,4,3,0.6210607225211375,57.0,0.15145953521167926
0.36,4,5,4,0.6265060240963856,57.0,0.11366821469013245
0.57,4,4,7,0.6179775280898876,54.0,0.14425456485379232
0.71,3,6,3,0.6124234470691163,59.0,0.1325041255922625
0.25,4,2,4,0.6150061500615007,56.0,0.1074770510651816
1.51,2,4,2,0.5940199335548172,57.0,0.15989633453652174
1.02,2,2,3,0.6062931696085955,60.0,0.14116303598920862
1.08,4,2,6,0.624048706240487,54.0,0.15980616473482603
1.36,3,0,3,0.5835037491479209,59.0,0.14560309789262868
0.51,4,5,2,0.6281800391389432,56.0,0.12886613125720517
0.7,4,1,6,0.6182136602451838,56.0,0.1398952507447358
0.31,3,3,2,0.6257242178447278,58.0,0.10890772622063805
0.39,2,3,1,0.6334056399132321,57.0,0.11102909453110557
0.56,0,5,3,0.6465433300876339,60.0,0.12261036787036325
0.7,2,6,4,0.6288751107174491,60.0,0.1313182365363855
1.02,4,3,3,0.625,58.0,0.14838858773215613
0.7,2,1,3,0.6233303650934995,58.0,0.1315771834577655
0.91,2,4,1,0.6297803091944671,59.0,0.13589197680809673
2.3,2,1,1,0.6057410661980082,60.0,0.15724948278032483
1.23,1,0,2,0.6307237813884785,57.6,0.14540866127405716
0.35,2,3,7,0.6048034934497817,56.0,0.12106317311932781
0.52,4,6,1,0.6171648987463838,55.0,0.1278259202930584
0.31,4,4,7,0.6169724770642202,56.0,0.11890616749197258
1.01,2,1,2,0.6280344557556774,58.0,0.14061804162138056
0.54,2,4,1,0.6125954198473282,57.4,0.12349988115168083
0.75,2,2,6,0.6059574468085106,58.0,0.13451431084114723
1.57,4,5,3,0.6230613621038436,57.0,0.1663335805412633
0.78,4,6,2,0.6217354675652906,55.0,0.14457725178043726
0.33,2,4,3,0.6318181818181817,56.0,0.11892483355379094
0.3,3,5,3,0.6200466200466203,59.0,0.10850215106101795
1.02,3,3,1,0.6250974279033514,58.0,0.14302247244566418
0.54,4,2,6,0.6043437204910294,55.0,0.1340086457613294
1.5,4,1,5,0.6026845637583893,57.0,0.15957240427174485
0.35,3,5,5,0.6019417475728156,58.0,0.11745354160332676
1.21,2,4,3,0.6013071895424836,58.0,0.15627406898196072
2.06,3,3,1,0.6178461538461538,58.0,0.16429753689798016
1.51,1,5,3,0.6262068965517241,60.0,0.1568136129071672
2.11,2,1,3,0.6032707450030286,60.5,0.15764621570755016
1.5,1,4,2,0.6054421768707483,62.0,0.14826326828344055
1.27,4,3,4,0.6121863799283154,57.0,0.16006124247969478
0.5,3,6,6,0.6149312377210217,58.0,0.13205946777046373
0.73,4,1,4,0.6072041166380789,56.0,0.1366640786132683
1.04,4,3,1,0.6067073170731707,57.0,0.14494829387781522
1.5,3,4,2,0.6,60.0,0.14800717696134977
0.3,3,3,6,0.6125290023201856,58.0,0.11205512336249436
1.03,4,4,2,0.6219135802469136,56.0,0.15282570106029617
2.14,3,3,1,0.6067146282973621,59.0,0.15832555221438144
2.09,3,2,3,0.6212400245549416,58.0,0.165962368663119
1.01,0,3,3,0.6903973509933776,60.0,0.14083699590960494
1.05,2,1,2,0.6259659969088098,56.0,0.14871112797052655
0.5,1,5,2,0.6323092170465807,57.0,0.12422850298685136
0.4,1,3,7,0.5968586387434555,62.0,0.11151941585579841
1.0,1,2,1,0.6384313725490196,55.0,0.1467053463702044
0.28,2,5,4,0.6023529411764706,58.0,0.1052387443327526
0.34,3,6,2,0.6202247191011236,58.0,0.10823075031377137
1.18,4,5,4,0.6237989652623798,54.0,0.16561069424226843
0.71,2,4,4,0.6262093227792436,55.0,0.1422829204388572
0.32,4,6,4,0.6091825307950729,57.0,0.12072271786753959
0.71,4,3,3,0.6237885462555065,57.0,0.1351352943713725
0.9,3,4,1,0.6263463131731566,62.0,0.12848556581414358
0.4,3,2,2,0.6194503171247357,57.0,0.11925453003252828
0.5,4,4,2,0.5990430622009569,56.0,0.12706123878568645
1.11,2,2,2,0.6189759036144579,58.0,0.14713057542257638
0.72,4,4,1,0.6202090592334495,57.0,0.13407240131169015
0.25,2,5,6,0.6019417475728155,59.0,0.1059486359560579
0.3,2,4,6,0.6098964326812427,57.0,0.11509733772057179
0.41,3,3,3,0.6264550264550265,58.0,0.11442280601086204
0.5,4,1,2,0.6225296442687747,56.0,0.12307809390779974
0.63,2,2,4,0.6105072463768116,57.0,0.13137271976919906
0.23,2,5,6,0.6093552465233881,58.0,0.10635934139651089
1.01,1,6,2,0.6386020651310563,61.0,0.13773758675987083
0.33,4,3,7,0.618141097424412,55.0,0.12380337225849902
0.38,4,5,4,0.6213592233009709,57.0,0.12064744293372276
0.46,4,1,6,0.6170854271356784,57.0,0.11869808484500095
0.61,4,6,5,0.6170798898071624,56.0,0.14342667732971331
1.31,3,3,5,0.5956854558107167,61.0,0.1500086961659213
0.9,2,0,1,0.6292682926829268,55.0,0.1402989073676204
0.3,1,2,4,0.6328217237308148,57.0,0.10873863601523448
0.7,3,3,2,0.6218340611353712,58.0,0.1301568117225016
0.5,4,5,3,0.6261040235525024,54.0,0.1355284847304061
0.32,1,5,3,0.5695509309967142,60.0,0.10962004209384024
2.02,1,1,3,0.5788519637462235,62.0,0.15440913860360536
0.71,3,6,2,0.6159230096237971,60.0,0.1300268899055055
0.91,3,3,1,0.5988880063542494,58.0,0.1350278166234974
0.32,4,6,6,0.6129398410896709,57.0,0.11964077601791265
0.54,3,6,2,0.6206896551724138,58.0,0.1269099004552928
0.33,4,5,4,0.5997770345596434,57.0,0.11533501801262394
1.08,3,2,4,0.6248085758039817,60.0,0.14006560537769758
1.25,3,1,1,0.6011477761836442,60.0,0.13777516346344748
0.36,3,4,4,0.612691466083151,57.0,0.11959248287342143
0.72,1,2,2,0.6366047745358091,59.0,0.13036300430477898
0.56,4,6,2,0.623229461756374,56.0,0.13139790203650303
1.14,4,2,3,0.6196136701337295,54.0,0.15964713015979987
0.31,4,3,7,0.6185567010309279,54.0,0.12304162331276734
1.5,2,1,4,0.6277777777777777,58.0,0.15430752026230807
1.2,4,6,1,0.616508400292184,56.0,0.15388337215633766
1.53,4,3,5,0.610441767068273,55.0,0.17095112563654702
0.62,3,5,1,0.6068840579710145,58.0,0.12148651132484213
0.51,1,4,2,0.63573543928924,58.0,0.12342586076352656
1.52,4,2,1,0.5990660440293529,55.0,0.1530692997099263
0.85,2,6,1,0.6141215106732348,60.0,0.13164337955691996
0.3,4,5,6,0.6225319396051104,55.0,0.11952771912081
0.71,2,3,4,0.6083916083916084,63.0,0.12531857887395123
0.36,1,5,2,0.6312292358803986,58.0,0.1098227804392491
0.3,4,3,5,0.6105990783410138,58.0,0.1096908554236367
0.32,4,3,7,0.6049661399548534,57.0,0.11912673228500806
0.3,4,5,4,0.6066897347174164,57.0,0.11326116252344944
1.13,1,4,1,0.6396946564885497,58.0,0.1406957063020871
1.2,4,3,4,0.6194690265486726,58.0,0.15492116337801748
0.55,4,5,2,0.6171428571428572,57.0,0.12674783733534303
0.71,2,0,4,0.6329787234042552,55.0,0.13600470767957662
0.3,4,4,6,0.6187717265353418,57.0,0.12072272903547249
1.01,3,4,1,0.6244131455399061,58.0,0.14267978005283394
1.08,3,2,4,0.5964125560538117,59.0,0.1437980921326605
0.7,1,2,2,0.6366906474820143,59.0,0.1299360606331887
0.71,2,5,2,0.6200873362445415,59.0,0.1310899847962509
0.39,4,5,2,0.6211312700106724,56.0,0.11457841904162086
1.21,4,5,3,0.6028985507246377,60.0,0.14948829741456807
0.42,4,1,6,0.6022610483042138,57.0,0.11705128200396436
0.75,4,5,3,0.6018596787827557,57.0,0.1385398461574338
1.01,2,3,3,0.636292223095051,56.0,0.15387295177034313
1.07,4,3,6,0.6269113149847094,54.0,0.16470489918754075
0.42,4,5,2,0.6208333333333333,55.0,0.11827007413912798
1.5,3,2,0,0.6110731373889269,59.0,0.13691836928966095
1.01,2,6,1,0.6219797349961029,60.0,0.13811126211167982
0.57,3,5,3,0.6103286384976526,58.0,0.12760212572775917
1.21,3,5,2,0.6260102865540044,58.0,0.15050583290635514
0.26,2,5,5,0.5892215568862275,61.0,0.10242528657250005
1.09,4,2,2,0.619227857683573,57.0,0.1477856191805959
0.34,3,5,1,0.6169265033407572,61.0,0.10399271966478942
1.52,3,3,6,0.604306864064603,59.0,0.16027072236629272
2.09,1,1,2,0.5787284610814023,63.0,0.15167917427991703
0.71,3,2,2,0.6246719160104987,60.0,0.1267587555723552
1.17,4,2,3,0.6026392961876833,61.0,0.14120088686952634
0.56,4,2,4,0.6020503261882572,57.0,0.13024152678575263
0.3,2,2,5,0.6354044548651816,55.0,0.11925778918258519
0.32,4,3,4,0.6300114547537228,55.0,0.12024968513303924
0.71,2,5,2,0.6192982456140351,56.0,0.1370771684094762
0.32,2,3,1,0.629757785467128,56.0,0.10688495698678403
0.7,3,4,2,0.6131004366812227,59.0,0.1282940352024001
0.35,1,2,2,0.6318131256952169,57.0,0.10821445087858343
0.23,2,5,6,0.6218274111675127,59.0,0.1024554368759727
0.71,4,2,5,0.6187554776511831,57.0,0.13985671232033778
1.0,2,5,3,0.6280729579698652,63.0,0.13517750914318238
1.21,4,5,4,0.6244477172312224,57.0,0.15837247859968084
1.2,1,4,3,0.6227810650887574,57.0,0.15673740073055528
0.64,2,3,2,0.6406533575317604,53.8,0.13591624418651177
1.0,1,2,2,0.6145426114151682,64.0,0.1301804944999648
1.0,4,1,1,0.6174183514774495,56.0,0.140089047023392
0.3,4,4,7,0.6236811254396248,58.0,0.11468754127508776
0.51,3,4,4,0.621832358674464,58.0,0.12670649679786908
0.7,1,5,3,0.6412078152753108,55.0,0.141694350648331
0.55,4,6,1,0.6127497621313035,57.0,0.12322649198027621
0.63,4,0,1,0.6144144144144145,54.0,0.1274179989826684
0.24,2,4,6,0.6225,55.0,0.11452803855609686
2.51,1,3,1,0.5951164111300398,65.0,0.1450408195085441
1.05,3,2,2,0.5927601809954751,58.0,0.14515438801750663
1.04,3,0,1,0.6203703703703702,59.0,0.1370307882058862
1.21,4,2,2,0.628698224852071,57.0,0.14417322665358237
0.43,4,6,4,0.6193415637860082,55.0,0.12633443884847126
2.03,4,2,2,0.607795371498173,57.0,0.1683464455428932
0.55,3,3,2,0.6013195098963242,61.0,0.11714476168468906
0.55,4,4,3,0.6090225563909775,56.0,0.13068567163493192
0.34,4,1,2,0.6017699115044248,57.0,0.10640841526116512
0.7,4,3,4,0.6108202443280977,56.0,0.14044472320203097
0.32,3,6,2,0.6136363636363636,58.0,0.11255428054313843
1.25,3,3,4,0.6068866571018652,56.0,0.15977648651626974
0.31,4,6,3,0.5896860986547083,57.0,0.11377188056218046
0.9,2,3,2,0.6360655737704918,57.0,0.1420909076847402
0.7,3,1,6,0.6289752650176679,58.0,0.13278267566073557
1.28,4,1,1,0.6167146974063401,59.0,0.14353519685405347
1.58,3,1,0,0.6015936254980081,61.0,0.1360031770540625
0.58,4,5,3,0.6188257222739981,56.0,0.13217194235340682
0.61,4,6,5,0.624074074074074,58.0,0.13517399781287714
1.0,1,2,2,0.615506329113924,61.0,0.1358411449582949
1.51,2,1,1,0.6323731138545955,58.0,0.15020382070552188
1.06,2,5,3,0.6106870229007633,60.0,0.1451177645347097
1.22,3,5,1,0.6149341142020498,58.0,0.1478955366692229
1.01,3,4,3,0.6270523846755278,58.0,0.1475627616402943
0.71,4,5,3,0.6253275109170306,56.0,0.13594700062632467
0.5,2,6,3,0.6328358208955224,56.0,0.12904517121044223
0.83,4,2,1,0.6180613090306545,57.0,0.13030526021124955
1.0,1,1,2,0.6380952380952379,58.0,0.14081247035569294
0.32,4,5,3,0.6160815402038505,56.0,0.1134691405564765
2.26,3,2,2,0.6033977738722907,58.0,0.16606391860365594
0.32,3,3,3,0.6079096045197739,59.0,0.10611482244174582
0.97,2,1,1,0.634768740031898,58.0,0.13374301698687102
1.0,1,0,2,0.6170712607674237,62.0,0.13100212556875573
0.31,2,2,2,0.6048109965635738,60.0,0.10084071529239752
0.3,4,3,5,0.6202090592334495,57.0,0.1127490888340355
0.36,4,4,4,0.6143790849673203,55.0,0.11956956396730022
1.53,2,3,1,0.6112237998647735,58.0,0.1526435891556441
0.52,4,6,2,0.6253630203291384,56.0,0.12978321886664526
0.7,3,3,3,0.6299911268855368,57.0,0.13434520068160438
0.84,2,5,2,0.5884244372990354,58.0,0.13816453567002
0.4,4,5,1,0.6186440677966101,58.0,0.10958149941269273
1.71,3,3,1,0.6090909090909092,58.0,0.15809651298664595
0.52,2,3,4,0.6106280193236714,58.0,0.12634157162955745
0.9,4,2,1,0.628152969894223,55.0,0.14335186522902746
1.08,3,5,1,0.6019563581640331,58.0,0.14337071001059218
0.35,2,5,2,0.6193118756936737,58.0,0.10932173149879225
0.32,4,3,7,0.6131221719457014,56.0,0.1193433941345487
0.46,1,6,7,0.5860373647984267,59.0,0.1271277937442468
0.31,4,4,5,0.6118721461187215,56.0,0.1207252133144531
0.28,4,4,5,0.615566037735849,55.0,0.11463276534814117
1.01,2,4,3,0.6114942528735632,56.0,0.15244461412785174
0.56,2,6,3,0.6280834914611007,57.0,0.13064875583449734
0.43,3,4,3,0.6134715025906736,59.0,0.1150079074031279
0.41,4,1,3,0.6153846153846153,55.0,0.1187199270920166
1.51,1,3,4,0.6395589248793935,57.0,0.16198732941627364
0.71,2,5,2,0.6202090592334495,55.0,0.1392403231387172
0.52,2,5,5,0.611969111969112,58.0,0.13067599957148585
0.92,3,5,1,0.620967741935484,58.0,0.14031124030457545
0.3,4,4,7,0.625,54.0,0.12281153538659066
1.31,4,1,4,0.6215253029223093,57.0,0.15408987185069423
0.71,2,5,3,0.6289198606271776,55.0,0.14029962390714096
0.7,3,3,1,0.6247755834829443,62.0,0.11965815366104982
0.39,3,6,5,0.6295503211991434,57.0,0.1231554565456698
0.4,4,4,1,0.6205450733752621,53.0,0.11883270951383838
0.58,1,5,2,0.5926605504587156,64.0,0.11062600349152102
0.56,1,4,2,0.6324786324786325,56.0,0.126870102727725
0.7,3,3,3,0.6087719298245615,60.0,0.12959036885266695
1.02,4,4,2,0.6282151208106002,55.0,0.15313374236784594
0.41,3,3,4,0.6022845275181724,59.0,0.11489300686309817
0.7,2,6,2,0.6103781882145998,59.0,0.1298103888996822
0.9,3,5,1,0.6223662884927066,60.0,0.13461174741248755
1.02,4,4,0,0.6104294478527608,56.0,0.14364745320106964
0.27,2,2,6,0.6122448979591836,57.0,0.10764749115357994
0.4,4,5,2,0.6302250803858521,57.0,0.11715657644767631
0.55,4,4,2,0.6241674595623214,55.0,0.12970023875146516
0.7,3,4,3,0.6059027777777778,58.0,0.13479230768368025
0.3,2,6,2,0.6252927400468384,59.0,0.10559785329688522
0.32,3,3,3,0.623705408515535,59.0,0.11023347074220416
0.3,2,2,4,0.6225319396051104,56.0,0.11107404393700006
0.4,3,2,4,0.6128016789087093,59.0,0.11597944959736982
0.56,4,2,5,0.6087768440709617,57.0,0.1293899874110079
0.51,2,2,3,0.5978987583572111,57.0,0.12361951170414383
1.22,4,3,4,0.6254598969830758,57.0,0.1556531176334233
0.72,2,2,3,0.6135181975736569,57.0,0.1351226453828146
0.9,4,3,1,0.6135265700483091,56.0,0.1457923800105792
0.9,4,2,3,0.6246973365617433,53.0,0.1550526349246692
1.01,4,6,1,0.6047220106626048,57.0,0.14574717278421034
0.52,4,6,3,0.6183574879227053,55.0,0.1345830475056265
0.75,4,4,2,0.6146010186757215,55.0,0.14477662586638484
0.32,3,3,4,0.6063348416289593,60.0,0.10654601828992384
1.17,3,2,0,0.6283582089552239,58.0,0.1395646842522016
0.35,4,5,2,0.6087912087912087,55.0,0.11490513599332303
0.95,1,6,1,0.5648503453568687,61.0,0.13034590251093559
1.2,3,0,4,0.5911047345767575,61.0,0.13789169618148045
0.55,4,6,3,0.6229819563152895,55.0,0.13465202863339437
0.51,3,0,2,0.6168768186226965,56.0,0.12118245276317412
0.36,2,6,2,0.6276243093922651,57.0,0.11114448011281376
0.52,2,6,4,0.6251217137293087,57.0,0.12933141116387195
0.83,2,2,4,0.6307821698906644,60.0,0.13239689935439136
1.0,2,4,2,0.631496062992126,56.0,0.14756405840099746
0.38,3,1,3,0.6016949152542371,58.0,0.11425421620414267
0.49,1,4,4,0.5851780558229066,61.5,0.11505330217440769
0.81,4,1,3,0.6137303556658396,55.0,0.1450928564893085
0.33,2,6,2,0.6146892655367231,60.0,0.10544316042932048
0.52,1,4,4,0.586239396795476,63.0,0.1156093940004291
0.76,4,4,4,0.6162988115449914,56.0,0.14256928133099236
0.31,4,5,4,0.6189376443418014,56.0,0.12010381239858138
0.41,4,3,5,0.6192468619246863,55.0,0.12713514634576406
0.41,3,1,6,0.6187499999999999,57.0,0.12099753577776282
0.72,4,4,3,0.6281714785651793,55.0,0.1411748507028931
0.7,4,5,2,0.6275197195442594,56.0,0.13739079269912188
1.15,3,1,2,0.5964912280701755,58.0,0.1445486185914578
1.1,2,2,2,0.6247156937073541,56.0,0.1476098835877347
1.35,4,3,4,0.6273953158268275,57.0,0.15952179658115245
0.74,2,5,4,0.6306620209059234,58.0,0.1347437369776522
0.7,1,6,4,0.6361185983827494,60.0,0.13109778721110116
