carat,cut,color,clarity,depth,table,price_SQRT
0.91,3,5,3,0.6223662884927066,60.0,2.9068883707497264
2.2,3,0,4,0.6165865384615384,59.0,3.103063002905355
0.71,4,3,5,0.6160558464223385,57.0,2.8467525357852934
1.0,0,1,2,0.679214402618658,62.0,2.8208154849263005
1.01,4,4,3,0.6033690658499234,56.0,2.9674905223100545
0.32,3,1,4,0.6132723112128148,58.0,2.4949949899749297
0.43,3,3,3,0.5912334352701326,60.0,2.6485845276298057
0.39,3,4,2,0.6134185303514377,62.0,2.599423012901132
0.54,4,4,3,0.6193672099712368,56.0,2.7413500323745597
0.32,3,4,3,0.6097838452787259,61.0,2.5921033929995927
0.9,2,3,1,0.5990338164251208,60.0,2.8605943438383568
0.33,3,5,3,0.6169491525423728,60.0,2.6140007651108292
1.01,2,6,2,0.6258823529411766,56.0,2.941768175774563
1.01,4,4,1,0.6137239784117194,56.0,2.889982698910151
1.52,3,6,1,0.5876082611592273,62.0,3.0053286010018936
1.06,4,2,1,0.6265432098765431,57.0,2.901206645518378
0.42,3,4,2,0.6061855670103093,61.0,2.61361818175494
0.75,4,5,4,0.6251067463706234,55.0,2.8516661796220117
0.51,4,5,3,0.6179337231968811,56.0,2.7358728040608904
0.31,2,2,6,0.6116838487972508,56.0,2.5453879861427806
1.52,4,1,1,0.602020202020202,57.0,2.9906521028029993
0.38,2,6,5,0.6185344827586207,56.0,2.6627053911388696
2.3,1,1,1,0.6376119402985074,55.0,3.0770115371899402
0.41,2,3,4,0.6243386243386244,57.0,2.607872696279479
0.3,4,6,5,0.6137931034482759,55.0,2.635905916378656
0.51,4,3,2,0.6167315175097275,56.0,2.6806715576511793
0.35,4,2,6,0.6225165562913908,55.0,2.632679243660344
1.18,3,5,1,0.625,60.0,2.924551247627574
0.38,4,0,4,0.6228448275862069,55.7,2.530810146968753
1.51,3,2,3,0.6021505376344087,60.0,3.0497540884471324
0.42,4,4,6,0.6136363636363636,56.0,2.722498852157701
1.34,1,2,3,0.5913528591352859,60.0,3.000166662037294
1.7,3,0,3,0.6099476439790575,59.0,3.03315017762062
0.9,1,4,0,0.642504118616145,58.0,2.7694764848252458
1.51,4,3,5,0.6175869120654397,57.0,3.1022572427185984
1.21,0,1,0,0.6495468277945619,58.0,2.7896236305279607
0.5,4,2,5,0.6164383561643836,57.0,2.7420795028590983
1.01,4,2,2,0.625585023400936,55.0,2.9171904291629644
0.53,4,6,3,0.613614573346117,56.0,2.7435378619585333
1.13,0,2,0,0.6476043276661515,59.0,2.827719929554552
0.51,3,6,3,0.6272189349112426,59.0,2.7384302072537836
0.3,3,3,6,0.6125290023201856,58.0,2.6174414988686947
0.3,4,3,4,0.6137931034482759,55.0,2.5518620652378528
0.72,2,5,2,0.5791245791245792,58.0,2.804817284601619
0.31,4,2,5,0.6224256292906178,54.0,2.5321927256826244
1.34,2,3,1,0.6221590909090909,56.0,2.962093854016108
1.25,4,2,2,0.6196363636363637,58.0,2.9852973051272467
0.59,1,4,4,0.605672461116194,61.0,2.743902330623304
0.26,2,3,6,0.6135265700483091,56.0,2.5101792764661255
0.41,2,3,5,0.6319148936170212,59.0,2.637612556839992
1.79,2,4,3,0.6283870967741936,59.0,3.134007019775163
1.03,4,4,1,0.624512099921936,57.0,2.8714108030722456
0.3,3,2,2,0.6116279069767442,60.0,2.458251411064377
0.71,4,6,3,0.6101987899740708,56.0,2.872803508769787
1.05,4,3,1,0.6229007633587786,56.0,2.9025850547399985
0.54,4,2,7,0.6149479659413434,54.0,2.755176945315854
0.41,4,5,2,0.6137787056367432,57.0,2.6090228055729985
1.11,2,3,3,0.6219879518072289,55.0,2.9654679226051326
1.04,2,3,4,0.617624521072797,58.0,2.976743186773088
0.32,4,6,2,0.609286523216308,56.0,2.525470253239978
0.5,4,1,5,0.6052376333656645,57.0,2.7206616842231597
0.31,3,1,3,0.5977272727272727,60.0,2.4647515087732477
1.54,3,5,3,0.6272108843537416,58.0,3.1043517841894146
0.55,4,6,4,0.6148007590132828,56.0,2.7588040887312024
1.34,4,1,4,0.6221590909090909,57.0,2.9759032242329386
0.34,4,3,5,0.6237513873473918,53.0,2.573130389234094
0.32,2,3,6,0.6194285714285714,58.0,2.5953805116013333
1.07,4,2,2,0.6094808126410836,57.0,2.922498930709813
1.01,0,3,3,0.6490384615384615,56.0,2.91444677426094
0.71,1,1,4,0.636123348017621,56.0,2.78262466028029
0.41,2,0,5,0.6311300639658849,60.0,2.57390753524675
0.31,3,5,3,0.615916955017301,59.0,2.6021145247663484
0.65,2,1,6,0.6180180180180179,56.0,2.7378823933836167
0.4,3,5,2,0.6087866108786611,56.0,2.6174414988686947
0.32,1,6,2,0.6365740740740741,55.0,2.511971337416094
1.07,4,3,2,0.6220532319391635,57.0,2.9284808348357005
0.32,4,3,4,0.6074240719910011,56.0,2.5298221281347035
0.62,3,3,2,0.5969615728328865,58.0,2.689051877521146
0.3,3,5,7,0.619158878504673,58.0,2.6457513110645907
0.3,4,2,2,0.6194895591647331,56.0,2.4783058729704854
0.72,2,2,4,0.6056945642795513,63.0,2.8162031176745757
2.05,3,1,1,0.6209876543209876,59.0,3.032325840011261
0.53,3,4,5,0.6142034548944338,57.0,2.781366570590795
1.57,4,0,2,0.6226415094339622,57.0,2.9923235119217977
0.31,3,3,2,0.6143187066974596,58.0,2.5268557536986553
0.33,4,3,7,0.6159014557670773,56.0,2.637802115398348
1.12,2,2,1,0.6235912847483096,55.0,2.9017236257093817
0.7,2,2,4,0.6329787234042552,59.0,2.7960686686846588
1.01,2,3,4,0.587966488956588,58.0,2.9700168349691216
0.31,4,5,6,0.6168009205983889,56.0,2.613235542388018
0.4,4,4,6,0.6110531803962461,56.0,2.748454110950372
0.9,1,3,2,0.6320987654320989,59.0,2.8679260799399975
1.01,4,3,3,0.621011673151751,57.0,2.9690065678607045
0.3,1,6,2,0.6321974148061105,56.0,2.512767398706056
0.4,1,6,2,0.6347177848775293,55.0,2.5649561399758865
0.96,2,3,2,0.6032992930086409,57.0,2.8910205810405434
0.7,2,2,3,0.5996533795493935,57.0,2.784959604733972
0.78,4,6,2,0.610738255033557,57.0,2.8416544476765644
1.51,3,1,2,0.6180316586373021,60.0,2.9976657585528113
0.31,4,5,3,0.6075085324232082,54.0,2.5538206671573476
1.16,4,3,5,0.6196136701337295,56.0,3.0108138434649194
2.11,3,0,2,0.624087591240876,58.0,3.0898220013457087
2.06,3,1,1,0.6184935701163503,58.0,3.098870762068015
0.55,4,4,3,0.6137865911237016,56.0,2.7289191999764304
0.9,2,4,4,0.6248982912937348,58.0,2.927627025425199
0.56,4,5,3,0.6190028222013171,55.0,2.7489998181156725
0.73,4,5,3,0.6149870801033592,56.0,2.846928169097352
0.7,4,2,6,0.6022433132010354,56.0,2.857796353836291
2.0,4,4,1,0.6199628022318662,57.0,3.1290573660449246
1.2,2,2,3,0.6331360946745562,59.0,2.971531591620725
1.51,2,3,4,0.6313617606602476,60.0,3.0875556675143527
2.04,3,1,0,0.6108735491753208,61.0,2.98496231131986
0.54,4,4,5,0.6193672099712368,56.0,2.771642112539063
1.5,3,1,2,0.6120218579234973,61.0,3.0124740662784135
0.54,4,3,3,0.6186359269932757,57.0,2.720477899193449
1.5,2,1,3,0.6215846994535519,59.0,3.0283658959907735
0.42,4,4,5,0.6173096976016684,57.0,2.653488270183232
0.3,4,5,3,0.6175115207373273,55.0,2.5473515658424537
1.07,1,4,0,0.6426896012509774,59.0,2.852367437761131
0.32,1,6,3,0.636259977194983,55.0,2.547155275989275
0.4,4,5,3,0.6256627783669142,57.0,2.623356628443796
0.57,4,3,3,0.6177024482109227,57.0,2.717167642969421
0.63,4,6,2,0.6201269265639165,56.0,2.7562655895250736
0.78,4,5,3,0.6205733558178753,54.0,2.8386616564853235
0.23,2,4,6,0.606516290726817,55.0,2.5025986494042547
0.34,4,3,5,0.6160714285714285,56.0,2.627356085497358
0.52,4,6,1,0.6254901960784314,56.0,2.6894237300953527
1.01,3,4,0,0.6273584905660379,57.0,2.778848682458259
0.83,4,2,1,0.6226259289843106,54.0,2.80178514522438
0.41,4,3,3,0.6210526315789474,57.0,2.6395075298244555
0.9,3,2,2,0.6186234817813764,58.0,2.863040342014062
2.08,4,2,2,0.5871121718377089,60.0,3.136718030043504
1.53,3,2,4,0.6079891672308735,59.0,3.056632133574467
0.4,4,4,2,0.6251319957761352,54.0,2.61189586316147
0.72,3,5,3,0.582703610411419,58.0,2.8183328405282437
1.01,3,3,1,0.628930817610063,57.0,2.8687976575562106
1.19,3,0,2,0.6297935103244837,54.0,2.900172408668147
0.71,3,3,2,0.6201413427561837,60.0,2.7889065957826555
0.41,4,6,4,0.6160249739854319,55.0,2.6124700955226263
1.29,4,6,0,0.6125356125356125,56.0,2.923696290656743
1.01,3,4,5,0.5986185725249423,58.0,3.015625971502434
1.5,3,5,3,0.6181075561606535,59.0,3.100161286126901
0.38,4,3,5,0.6162046908315566,55.2,2.614192035792321
0.7,3,2,4,0.6191732629727352,56.0,2.7872925931807018
0.59,4,3,5,0.6220984215413186,56.0,2.76315037592962
1.27,2,3,3,0.6031294452347085,59.0,3.00898654034876
1.04,4,3,5,0.6141975308641975,57.0,2.9543188724306657
0.33,3,3,7,0.6081081081081082,58.0,2.6252618916976647
0.4,2,6,1,0.6157112526539278,59.0,2.5497058653891824
0.31,3,6,3,0.6071019473081328,59.0,2.5688518836242777
1.54,3,3,3,0.6180836707152496,58.0,3.0792856314411625
0.5,4,4,3,0.6293018682399214,55.0,2.7223151911562335
0.73,3,4,3,0.6013745704467354,59.0,2.819929077122331
0.64,2,5,3,0.6048171275646744,58.1,2.775968299530814
0.4,4,1,5,0.6136125654450262,56.0,2.6688949023893764
0.36,4,4,3,0.6093579978237214,57.0,2.5667099563448925
1.01,3,6,6,0.5928189457601222,59.0,3.057449917823676
1.09,2,4,2,0.6231003039513677,57.0,2.9368350311176825
1.01,3,1,2,0.6294256490952006,58.0,2.890155705148081
0.3,4,2,5,0.6036866359447005,56.0,2.530810146968753
0.31,4,6,2,0.6206896551724139,56.0,2.519325306505692
0.51,1,6,3,0.5800947867298578,60.0,2.7409852243308426
0.55,4,5,5,0.6110056925996206,57.0,2.786933798998462
2.14,3,1,3,0.6227106227106226,58.0,3.124899998399949
0.5,4,5,3,0.62109375,54.0,2.73221521846285
0.7,4,3,2,0.6191732629727352,56.0,2.790877998050076
0.54,4,6,3,0.5998125585754452,56.0,2.7723636125155013
0.69,2,2,2,0.6239015817223199,57.6,2.733313008054511
0.3,3,3,2,0.5983889528193325,57.0,2.5205158202241065
0.51,4,5,3,0.6236559139784946,57.0,2.7358728040608904
0.42,3,6,2,0.6147455867082036,58.0,2.6224034777280174
0.34,1,5,1,0.6366704161979753,55.0,2.483545852204062
0.91,4,5,1,0.6146419951729686,56.0,2.875413013812103
0.91,2,5,4,0.6176232821341956,60.0,2.9356430300702434
0.33,4,5,4,0.5957918050941305,56.0,2.6286878856189833
0.54,3,3,6,0.6066350710900474,56.0,2.7770487932335652
1.01,3,5,2,0.6278520849724626,58.0,2.94193813667113
2.11,3,2,1,0.6103739445114597,58.0,3.0805843601498726
1.01,3,1,1,0.6169544740973313,60.0,2.8717590428167887
0.43,4,4,6,0.6196891191709846,57.0,2.694438717061496
0.9,2,2,2,0.6317512274959084,59.0,2.8509647489928738
1.02,2,1,1,0.62568093385214,56.0,2.8835741710592426
1.21,3,4,3,0.6132556445739257,58.0,3.0006665926090488
0.32,4,4,5,0.6139954853273139,57.0,2.567099530598687
0.3,2,3,4,0.6254375729288215,59.0,2.5385034961567414
0.31,2,3,4,0.6318234610917539,56.0,2.5859234327411937
0.94,3,4,1,0.6241935483870967,58.0,2.85447017850949
0.77,1,5,1,0.5794701986754968,63.0,2.7876513411831114
2.22,3,0,4,0.6004728132387707,60.0,3.13639920928443
0.31,2,3,2,0.6192660550458717,56.0,2.4770950728625656
1.02,2,2,2,0.6318252730109204,57.0,2.9074043406447614
1.7,3,3,2,0.6249167221852099,61.0,3.086745859315276
0.49,0,6,3,0.5753158406219631,68.0,2.670205984563738
0.57,4,5,3,0.609981515711645,54.0,2.7837025703188907
1.54,4,3,6,0.6138347884486233,56.0,3.1327304384514156
0.4,4,0,4,0.6039707419017764,56.0,2.5422431040323428
1.82,3,1,4,0.6142034548944338,60.0,3.0875556675143527
1.57,2,2,1,0.5863192182410424,62.0,3.018774585821207
1.25,3,1,1,0.6045845272206303,58.0,2.924038303442689
1.36,3,1,1,0.6273953158268275,58.0,2.94838939083697
0.73,2,2,4,0.6087704213241617,57.0,2.824535360019414
0.61,4,5,3,0.6138433515482695,56.0,2.792310870945425
0.71,3,6,2,0.6132404181184669,58.0,2.8170906978654413
0.56,4,3,5,0.6257088846880908,53.0,2.76983754036225
0.35,4,5,3,0.616061606160616,57.0,2.5713809519400272
0.31,4,1,7,0.6132723112128147,57.0,2.545584412271571
1.01,3,2,1,0.620253164556962,60.0,2.85709642819419
0.72,1,3,2,0.6399286987522282,59.0,2.7635122579789653
0.5,4,5,2,0.6194174757281553,55.0,2.692768092502583
0.71,4,4,2,0.6086206896551724,56.0,2.784959604733972
0.3,4,1,4,0.6223776223776225,56.0,2.5
2.61,4,1,1,0.621160409556314,56.0,3.136718030043504
0.6,4,6,3,0.604355716878403,57.0,2.7680317917249435
1.71,3,5,2,0.5912596401028277,58.0,3.0996774025694998
0.71,4,3,2,0.6059027777777778,57.0,2.776868740145994
1.0,1,2,1,0.6391096979332272,55.0,2.874543442009531
1.71,1,0,3,0.6280771789753825,58.0,3.014299255216708
0.3,4,0,7,0.6150289017341041,57.0,2.4883729623993265
0.8,2,6,1,0.6254237288135592,59.0,2.8211699700656108
0.51,2,5,2,0.6211671612265085,60.0,2.689609637103496
0.3,3,4,3,0.6269005847953216,58.0,2.5795348417883406
0.4,4,3,7,0.6194503171247357,56.0,2.712747684544215
0.4,4,5,1,0.6100628930817611,58.0,2.5385034961567414
1.02,2,1,3,0.5927051671732523,59.0,2.9015513092137453
0.96,3,2,2,0.6304,58.0,2.8811456054840408
0.7,4,1,1,0.6233538191395961,55.0,2.7451775898837583
0.31,4,5,3,0.6052332195676906,56.0,2.6021145247663484
0.5,2,5,2,0.6258637709772952,56.0,2.6660832695172894
0.71,4,6,3,0.5984522785898538,57.0,2.858671019897183
0.34,4,2,7,0.6136865342163356,55.0,2.595765782962708
0.33,2,4,5,0.6121076233183856,55.0,2.5857300709857554
0.7,4,4,1,0.6139130434782608,55.0,2.791415411578864
0.33,3,6,1,0.6160815402038505,59.0,2.4895782775401942
0.37,2,5,5,0.6122448979591838,55.0,2.5803100588882724
0.24,4,2,7,0.6159600997506235,54.0,2.4945941553687647
2.15,0,0,0,0.6553884711779449,57.0,2.932575659723036
1.53,2,1,2,0.6304945054945055,58.0,3.020761493398643
0.9,2,1,3,0.6135265700483092,58.0,2.853944638566067
1.2,3,2,3,0.6275092936802974,59.0,2.9631064780058107
0.6,3,6,3,0.6094182825484764,61.0,2.7386127875258306
0.53,2,3,4,0.6186359269932757,57.0,2.716983621592151
0.3,4,2,2,0.6248548199767712,52.8,2.4825390228554314
0.41,4,2,3,0.6068111455108358,55.0,2.6568778669709303
0.72,4,1,4,0.6037735849056604,56.0,2.8298409849318387
0.3,3,4,3,0.610917537746806,59.0,2.530810146968753
0.74,3,4,2,0.627280625543006,59.0,2.8008927148321834
0.59,2,3,2,0.630009319664492,57.0,2.693139431964116
0.77,3,5,4,0.6075949367088607,56.0,2.8441167345944156
0.94,3,3,2,0.6193136472466081,57.0,2.8844410203711917
0.31,4,1,4,0.623705408515535,53.0,2.495796466060484
1.21,3,2,4,0.6230712711241735,58.0,2.9777508290654544
0.26,4,5,5,0.6215235792019347,56.0,2.5288337232803584
0.71,4,1,6,0.6229221347331584,56.0,2.8046390142048585
0.92,3,2,3,0.5963521015067407,59.0,2.8762823227214676
0.78,2,5,2,0.6084033613445379,57.0,2.832843094843059
0.71,3,1,1,0.6034782608695652,58.0,2.7398905087612535
0.75,2,5,4,0.6153846153846154,54.0,2.84710379157487
0.4,2,3,7,0.6100628930817611,59.0,2.655371913687422
0.43,1,5,2,0.6313603322949118,56.0,2.5700194551792794
0.3,4,3,7,0.6241299303944314,55.0,2.6328691574022436
0.9,2,3,1,0.608695652173913,56.0,2.8605943438383568
0.26,2,4,3,0.6248462484624847,55.0,2.4378269011560274
0.97,4,4,0,0.6074766355140186,56.0,2.8208154849263005
1.54,4,4,4,0.6033222591362126,57.0,3.1338474755482277
0.34,4,4,3,0.6077348066298343,57.0,2.5592967784139455
1.19,4,3,4,0.6239882266372333,54.0,3.0334798499413176
0.5,4,6,4,0.6190009794319294,55.0,2.75118156434649
0.54,4,3,2,0.6140684410646388,55.1,2.6909106265351883
1.24,4,3,2,0.6051873198847263,60.0,2.975399132889569
0.72,3,0,3,0.6020583190394511,59.0,2.751908428709066
0.73,4,3,4,0.6153846153846154,56.0,2.844819853699
0.38,4,5,4,0.621505376344086,55.0,2.6007691170113505
0.59,4,4,6,0.6238361266294227,56.0,2.8058866691297424
0.51,3,5,6,0.6141732283464567,60.0,2.7840617809236923
0.42,4,6,3,0.6150670794633643,55.0,2.620686932847951
1.5,4,0,3,0.599594868332208,57.0,2.9871390995398928
0.47,1,5,3,0.5853658536585366,60.3,2.6767517628648347
0.57,4,5,2,0.6221804511278195,57.0,2.7177196323388473
0.82,3,6,1,0.6166666666666667,56.0,2.8386616564853235
1.03,4,4,5,0.6186830015313937,53.0,3.0197682030248614
1.0,3,3,5,0.624902114330462,60.0,2.968164415931166
1.07,4,1,4,0.619803476946334,53.0,2.9306995751867846
2.01,3,0,2,0.6032540675844806,56.0,3.0533588062984016
1.71,4,2,2,0.621761658031088,56.0,3.073271872125862
0.31,2,4,2,0.6289017341040464,57.0,2.4991998719590236
0.6,2,4,2,0.6025641025641025,59.0,2.7241512439657236
0.3,3,3,6,0.606896551724138,58.0,2.6307793522072505
1.3,2,1,2,0.6234701223902087,58.0,2.9578708558691336
1.13,4,4,3,0.6212574850299402,56.0,2.9871390995398928
0.35,3,4,3,0.6205357142857142,60.0,2.5612496949731396
0.51,2,6,5,0.6312684365781711,58.0,2.781366570590795
1.51,4,2,2,0.6243169398907104,57.0,3.027540255719154
0.38,4,4,4,0.6127659574468086,56.0,2.649150807334305
0.7,1,3,6,0.5851979345955249,62.0,2.8506139689547583
0.38,2,2,6,0.633297062023939,58.0,2.6343879744638983
0.7,1,2,0,0.5748502994011976,63.0,2.671142077838616
0.5,4,1,2,0.6147859922178988,54.0,2.6298288917722386
0.92,1,6,1,0.632520325203252,59.0,2.8750652166516155
1.06,4,4,7,0.6095526914329037,57.0,3.0533588062984016
0.29,4,6,4,0.6288416075650118,55.0,2.5440125785852556
0.9,3,2,3,0.6183889340927583,58.0,2.883400769924292
0.7,3,4,1,0.5836909871244634,61.0,2.7539063164893607
0.76,4,2,2,0.6135593220338983,55.0,2.8324900705915987
0.4,4,5,1,0.6217070600632245,53.0,2.5563646062328433
1.2,3,3,5,0.6122448979591838,58.0,3.035786553761644
1.03,4,4,5,0.6214340786430225,55.0,3.0197682030248614
0.73,4,5,1,0.6095890410958904,57.0,2.792310870945425
1.33,3,2,3,0.6066150598170301,59.0,2.9974989574643724
1.01,2,5,2,0.622848200312989,56.0,2.9296757499764374
1.2,4,1,4,0.6149341142020498,59.0,2.959898646913438
0.75,3,1,3,0.6001690617075233,57.0,2.784420945187706
1.03,4,6,4,0.6259659969088098,57.0,3.0108138434649194
0.3,4,4,7,0.6045977011494253,60.0,2.6023066690918655
1.1,4,4,2,0.6157303370786517,54.0,2.9661422757514515
0.38,4,5,5,0.6206896551724137,53.8,2.6415904300250634
1.05,4,6,1,0.6185725249424405,56.0,2.922156737753812
1.11,4,5,3,0.6218867924528302,56.0,2.9861346252304166
0.31,4,6,2,0.6260069044879171,56.0,2.519325306505692
1.5,4,1,7,0.6128813559322034,56.0,3.074247875497355
0.44,3,3,2,0.601427115188583,60.0,2.626404386228442
1.07,2,3,3,0.6052434456928839,56.0,2.9592228709578468
0.34,4,6,3,0.6196868008948545,55.0,2.586696735220424
1.12,3,2,2,0.622356495468278,60.0,2.9272854319317756
0.71,3,2,2,0.6294326241134751,58.0,2.7871132018631752
1.07,4,2,4,0.623000761614623,55.0,2.951779124528121
0.24,2,6,5,0.6238993710691825,58.0,2.512767398706056
1.1,3,2,1,0.5948339483394834,57.0,2.8801041647829337
0.26,4,1,4,0.6213592233009708,55.0,2.4643457549621566
0.54,4,6,6,0.6133333333333334,56.0,2.88166618469246
0.52,3,5,2,0.6161321671525753,58.0,2.716799587750263
0.33,3,3,6,0.6188850967007965,59.0,2.601153590236455
0.24,2,4,4,0.6204287515762926,56.0,2.4562166028263874
0.5,4,6,4,0.6234021632251721,54.3,2.7598913022073894
0.87,4,3,3,0.6176470588235293,56.0,2.9149614062625253
0.23,2,5,6,0.6186868686868687,58.0,2.4813302883735573
0.33,4,4,3,0.6159014557670773,55.0,2.598076211353316
0.5,1,6,2,0.5722488038277512,60.0,2.66120273560659
0.36,4,6,2,0.6265060240963856,57.0,2.5973062969160954
0.7,2,2,1,0.6068003487358327,57.0,2.7620644453017382
0.41,4,2,6,0.6144200626959248,56.0,2.6362852652928135
0.46,4,0,7,0.6183282980866063,56.0,2.665895721891612
0.55,3,4,3,0.5901027077497666,58.0,2.7506362900245462
0.78,4,3,3,0.6207482993197277,57.0,2.861118662341707
0.34,4,6,2,0.6013215859030838,57.0,2.5375184728391633
0.52,2,6,2,0.6158301158301158,58.0,2.695366394388711
0.7,2,1,3,0.6422182468694096,55.0,2.7600724628168734
0.93,4,4,1,0.5952755905511811,57.0,2.8722813232690143
0.28,4,5,6,0.611764705882353,54.0,2.582247083452705
2.01,4,4,1,0.6234413965087282,58.0,3.1109484084439587
0.3,2,4,3,0.6144994246260068,55.0,2.5021990328509043
0.71,4,4,2,0.6160558464223385,56.0,2.7910571473905725
0.51,4,4,6,0.6198830409356725,57.0,2.816558183315232
1.53,4,2,1,0.6124916051040966,56.0,3.027540255719154
1.2,2,6,2,0.6071689831748355,58.0,2.9801006694405476
0.4,2,4,2,0.6333687566418703,58.0,2.6042273326267042
1.52,3,3,4,0.613713509843856,58.0,3.078148794324277
0.41,3,5,2,0.6104166666666666,59.0,2.622212806009459
0.51,2,4,3,0.6294117647058823,55.0,2.712563363315224
2.09,3,2,2,0.6110102843315184,56.0,3.135123602029113
0.35,3,2,6,0.6121546961325967,60.0,2.5849564793241684
1.57,3,0,4,0.6083499005964215,61.0,2.979932885150268
1.01,3,2,3,0.6114551083591332,59.0,2.917019026334933
1.01,2,2,4,0.595679012345679,58.0,2.9202739597510368
1.02,2,5,2,0.63125,57.0,2.901206645518378
0.5,3,5,2,0.6304347826086956,58.0,2.693510720231126
0.76,3,2,2,0.597972972972973,57.0,2.776328510821441
0.56,4,3,7,0.6221804511278195,54.0,2.7838821814150108
0.41,4,5,3,0.618448637316562,57.0,2.6281171967779517
2.01,4,0,2,0.6278924327704816,58.0,3.0301815127150387
0.33,2,3,4,0.6279863481228669,58.0,2.5497058653891824
1.22,3,3,2,0.6225165562913908,58.0,2.957363690857112
1.0,0,5,3,0.6704270749395649,54.0,2.941598205057924
0.37,2,5,6,0.6094420600858369,56.0,2.6383707093583344
0.38,3,5,6,0.6062567421790723,59.0,2.6370437994087244
0.73,4,6,2,0.6137931034482758,56.0,2.8293108701590217
0.52,4,6,3,0.6177606177606179,57.0,2.749545416973504
0.5,3,3,4,0.6252465483234714,60.0,2.73221521846285
0.3,4,4,6,0.6203703703703703,55.0,2.5859234327411937
0.32,2,5,2,0.6337543053960963,55.0,2.5649561399758865
0.31,3,1,2,0.606896551724138,60.0,2.5019992006393608
0.51,4,1,3,0.604830917874396,58.0,2.673013280924732
0.54,4,1,4,0.6226053639846743,57.0,2.698332818612263
0.71,4,6,5,0.6133796698523023,57.0,2.87349960849136
0.3,1,6,3,0.6406619385342789,57.0,2.5317977802344327
0.44,4,5,2,0.6262833675564681,56.0,2.635716221447218
0.71,4,5,1,0.5953806672369546,57.0,2.7978563222581676
0.3,4,2,5,0.6232558139534883,54.4,2.5323901753086946
1.05,4,2,2,0.6193745232646835,57.0,2.9296757499764374
0.76,2,2,2,0.6303972366148531,58.0,2.8037474921968277
0.73,2,2,3,0.6089193825042881,56.0,2.8160255680657444
2.01,3,2,1,0.6158612143742255,58.0,3.1162477436814937
0.36,4,5,4,0.6179039301310044,56.0,2.6453733195902616
1.28,4,3,2,0.6242774566473989,58.0,2.985129812922714
0.23,4,5,3,0.6256410256410256,57.0,2.509382394136055
0.56,4,4,3,0.6104868913857677,55.0,2.7281862106535177
1.0,2,6,2,0.6212361331220284,61.0,2.9312113536898017
0.75,3,4,1,0.6089906700593724,58.0,2.7801079115746568
1.43,2,2,2,0.6277269528501055,58.0,2.999333259242794
1.25,3,1,3,0.6099495313626532,59.0,2.9487285395573464
0.41,4,6,3,0.6173096976016684,56.0,2.629638758460941
1.64,3,2,2,0.5926892950391645,61.0,3.0528675044947495
1.29,4,2,4,0.6116642958748222,57.0,3.0152943471575044
2.29,0,0,2,0.5675057208237987,66.0,3.0753861546153844
0.5,4,3,5,0.6284584980237153,57.0,2.7435378619585333
0.55,3,5,1,0.6187739463601531,58.0,2.6602631448787166
2.04,2,1,1,0.625077208153181,52.0,3.095157508108432
0.31,4,3,7,0.6164383561643835,54.0,2.597883754135277
1.42,4,2,2,0.6198749131341209,56.0,3.0084879923310313
1.4,3,3,1,0.6199158485273493,60.0,2.983789536813882
0.77,4,2,3,0.6195744680851064,56.0,2.8133609793270398
0.36,4,4,2,0.6148796498905907,57.0,2.5779837082495303
0.79,2,5,1,0.5917355371900826,59.0,2.826128093346089
1.03,4,4,2,0.6125574272588056,56.0,2.9511014892748095
2.01,3,1,2,0.5885922330097086,59.0,3.086907837950463
1.13,2,1,3,0.6072754268745361,58.0,2.9356430300702434
0.32,4,4,3,0.6033898305084745,55.0,2.5434228905158496
1.0,1,3,1,0.5777777777777777,64.0,2.864087987475245
0.7,3,5,2,0.6104347826086957,58.0,2.8158480072617555
1.02,4,1,4,0.6022988505747127,57.0,2.9113570718824584
0.7,1,6,3,0.587521663778163,65.0,2.8337254630609507
0.31,4,5,4,0.6189376443418014,56.0,2.5688518836242777
1.32,2,2,2,0.6232091690544411,58.0,2.9846272799128535
1.7,1,2,1,0.6357000663570006,56.0,3.000166662037294
0.7,2,4,3,0.6121739130434782,56.0,2.7898028604186353
0.53,1,4,5,0.6245136186770427,65.0,2.7806474066303335
1.62,3,0,1,0.6179624664879356,59.0,2.923696290656743
0.71,3,6,3,0.6210526315789474,60.0,2.826658805020514
1.63,2,3,1,0.6247518199867638,57.0,3.0273751006441207
0.31,4,3,6,0.6153846153846153,56.0,2.578565492672234
1.56,4,4,2,0.612,57.0,3.052703719655742
0.52,4,3,4,0.6122840690978886,56.0,2.7380650101851125
0.44,4,3,6,0.6155419222903884,56.0,2.6681454233230992
0.31,3,6,2,0.6210892236384705,58.0,2.5682678987987213
1.22,3,2,2,0.6095791001451378,59.0,2.9123873368767415
0.56,4,1,2,0.618595825426945,57.0,2.6645825188948455
0.66,4,6,2,0.6266786034019696,55.0,2.7640549922170505
0.39,4,5,5,0.6186440677966101,55.0,2.6345777650318087
0.5,1,5,2,0.6251236399604353,59.0,2.6767517628648347
0.43,2,3,2,0.6310272536687631,58.0,2.6088311559010484
0.7,3,6,1,0.6186291739894553,58.0,2.7996428343629836
0.51,4,6,2,0.6287952987267384,57.0,2.713116289435453
0.31,3,4,3,0.6234067207415991,59.0,2.5859234327411937
0.31,4,2,5,0.6146788990825689,56.0,2.5373214222876848
0.91,1,4,2,0.6374896779521058,58.0,2.876629972728505
